,Solar thermal,Wood,Heating oil,Energy sources for heat pump,Others,Gas,None,District heating,Electricity,KANTONSNUM
Ederswiler,0,7,11,0,0,0,0,0,0,26
Mervelier,0,21,29,5,0,0,0,1,4,26
Mettembert,0,4,7,2,0,0,0,0,0,26
Movelier,0,16,18,4,1,0,0,0,3,26
Pleigne,0,22,17,3,0,1,0,0,5,26
Rossemaison,0,5,14,1,0,1,0,0,6,26
Saulcy,0,16,15,1,0,0,0,0,1,26
Soyhières,0,19,27,8,0,0,0,0,3,26
Haute-Sorne,0,128,181,42,1,3,0,1,38,26
Val Terbi,0,83,101,23,2,0,1,0,7,26
Le Bémont (JU),0,35,28,6,0,0,0,0,1,26
Les Bois,3,64,71,5,0,0,1,0,7,26
Les Breuleux,0,32,75,2,0,0,0,21,8,26
Les Enfers,0,15,11,1,0,1,0,1,1,26
Les Genevez (JU),0,32,34,3,1,1,0,0,7,26
Lajoux (JU),0,28,29,8,0,0,0,0,3,26
Montfaucon,0,31,39,6,0,0,1,0,1,26
Muriaux,0,32,58,4,0,1,0,0,5,26
Le Noirmont,0,41,97,12,1,0,0,11,3,26
Saignelégier,1,57,99,7,0,1,0,16,7,26
Saint-Brais,0,28,17,1,0,0,0,3,3,26
Soubey,0,33,6,3,1,0,0,0,5,26
Alle,0,23,76,9,0,0,0,3,22,26
Boncourt,0,11,73,12,1,0,3,1,7,26
Bure,0,20,53,1,0,0,0,0,16,26
Coeuve,0,41,69,11,0,0,0,0,5,26
Cornol,0,25,68,16,1,0,0,4,6,26
Courchavon,0,11,17,4,0,0,0,1,5,26
Courgenay,0,35,114,19,0,0,0,0,18,26
Courtedoux,0,13,46,19,0,0,0,0,9,26
Fahy,0,17,53,0,0,0,0,0,8,26
Fontenais,0,43,94,33,0,0,0,11,15,26
Grandfontaine,0,21,31,6,0,0,0,0,3,26
Porrentruy,0,15,132,27,0,0,1,250,39,26
Vendlincourt,0,21,36,6,0,0,0,0,12,26
Basse-Allaine,0,61,131,14,1,0,1,0,18,26
Clos du Doubs,0,119,86,16,2,0,1,21,25,26
Haute-Ajoie,1,81,131,24,0,0,0,0,28,26
La Baroche,1,83,86,11,1,1,0,3,20,26
Damphreux-Lugnez,0,21,35,5,1,0,0,0,8,26
Basse-Vendline,0,34,102,10,0,0,0,1,14,26
